name,number,inst,run,filename
2002 JM97,169675,spex,sp265,a169675.sp265.txt
1990 MF,8014,spex,sp265,a008014.sp265.txt
Virginia,50,spex,sp265,a000050.sp265.txt
2009 KN4,457768,spex,sp238,a457768.sp238.txt
1993 RA,496818,spex,sp238,a496818.sp238.txt
Phaethon,3200,spex,sp238,a003200.sp238.txt
2017 VC,,spex,sp238,au2017VC.sp238.txt
2001 SX169,140158,spex,sp238,a140158.sp238.txt
1989 UP,496816,spex,sp238,a496816.sp238.txt
2006 UK,444584,spex,sp238,a444584.sp238.txt
1993 HO1,8037,spex,sp238,a008037.sp238.txt
2001 FA1,285838,spex,sp05,au2001FA1.sp05.txt
1992 FE,5604,spex,sp05,a005604.sp05.txt
2000 EE104,138175,spex,sp05,au2000EE104.sp05.txt
1990 SB,5587,spex,sp05,a005587.sp05.txt
2001 EB,54690,spex,sp05,au2001EB.sp05.txt
Daedalus,1864,spex,sp05,a001864.sp05.txt
2000 PN9,23187,spex,sp05,a023187.sp05.txt
2001 FO32,231937,spex,sp05,au2001FO32.sp05.txt
2000 VN2,24475,spex,sp05,a024475.sp05.txt
Ganymed,1036,spex,sp05,a001036.sp05.txt
2001 XN254,200840,spex,sp12,au2001XN254.sp12.txt
2002 GO5,434096,spex,sp12,au2002GO5.sp12.txt
2000 SL,503871,spex,sp12,au2000SL.sp12.txt
1999 GU3,38071,spex,sp12,a038071.sp12.txt
2001 VS78,89355,spex,sp12,au2001VS78.sp12.txt
1990 SP,5645,spex,sp12,a005645.sp12.txt
1999 JT6,31669,spex,sp12,a031669.sp12.txt
2019 YH2,,spex,sp261,au2019yh2.sp261.txt
2006 XA,349063,spex,sp261,a349063.sp261.txt
2018 BP,,spex,sp261,au2018bp.sp261.txt
2019 SH6,,spex,sp261,au2019sh6.sp261.txt
2000 WO67,159504,spex,sp214,a159504.sp214.txt
2001 VM75,363218,spex,sp214,a363218.sp214.txt
2003 EB50,163696,spex,sp214,a163696.sp214.txt
1998 WT24,33342,spex,sp214,a033342.sp214.txt
2003 SD220,163899,spex,sp214,a163899.sp214.txt
2015 SV2,,spex,sp214,au2015SV2.sp214.txt
2001 VG5,194386,spex,sp214,a194386.sp214.txt
2011 WN15,,spex,sp214,au2011WN15.sp214.txt
2001 BK16,138937,spex,sp214,a138937.sp214.txt
1998 QE2,285263,spex,sp121,a285263.sp121n1.txt
2013 KL6,,spex,sp121,au2013KL6.sp121n1.txt
2013 JR28,,spex,sp121,au2013JR28.sp121n1.txt
Balam,3749,spex,sp121,a003749.sp121n2.txt
1988 XB,7753,spex,sp121,a007753.sp121n1.txt
2001 QH293,88604,spex,sp121,a088604.sp121n1.txt
Pluto,134340,spex,sp121,aPluto.sp121n1.txt
1999 WC2,17188,spex,sp121,a017188.sp121n2.txt
Pygmalion,96189,spex,sp121,a096189.sp121n1.txt
2002 JR9,360433,spex,sp121,au2002JR9.sp121n2.txt
2002 GT,163249,spex,sp121,a163249.sp121n1.txt
6621 P-L,34931,spex,sp121,a034931.sp121n2.txt
1998 QE2,285263,spex,sp121,a285263.sp121n2.txt
2002 OD20,163364,spex,sp121,a163364.sp121n1.txt
2001 SW169,163000,spex,sp212,a163000.sp212.txt
2009 FD,410777,spex,sp212,a410777.sp212.txt
2006 UY64,450649,spex,sp212,au2006uy64.sp212.txt
2001 UY4,194268,spex,sp212,a194268.sp212.txt
Geographos,1620,spex,sp212,a001620.sp212.txt
Pulcova,762,spex,sp85,a000762.sp85.txt
Ruriko,4455,spex,sp85,a004455.sp85.txt
Lilaea,213,spex,sp85,a000213.sp85.txt
Don Quixote,3552,spex,sp85,a003552.sp85.txt
2000 XK44,217807,spex,sp85,a217807.sp85.txt
Mikhailov,1910,spex,sp85,a001910.sp85.txt
2005 RQ6,504025,spex,sp85,au2005rq6.sp85.txt
Robinson,3819,spex,sp85,a003819.sp85.txt
2000 TO64,217796,spex,sp85,a217796.sp85.txt
2009 FG19,410778,spex,sp202,a410778.sp202.txt
1991 RJ2,399307,spex,sp202,a399307.sp202.txt
2008 OB9,414287,spex,sp202,au2008OB9.sp202.txt
2014 PL51,,spex,sp202,au2014PL51.sp202.txt
2014 SS1,,spex,sp202,au2014SS1.sp202.txt
2014 SF304,,spex,sp202,au2014SF304.sp202.txt
2003 HM16,143624,spex,sp202,a143624.sp202.txt
1999 XX262,275611,spex,sp202,a275611.sp202.txt
2002 VU94,90075,spex,sp202,a090075.sp202.txt
1998 BE7,316720,spex,sp73,au1998BE7.sp73.txt
Toutatis,4179,spex,sp73,a004179.sp73.txt
Ivar,1627,spex,sp73,a001627.sp73.txt
1993 DQ1,39572,spex,sp73,a039572.sp73.txt
1998 QS52,16960,spex,sp73,a016960.sp73.txt
2001 SW169,163000,spex,sp73,a163000.sp73.txt
2005 GN59,164400,spex,sp73,a164400.sp73.txt
1996 HW1,8567,spex,sp73,a008567.sp73.txt
Massalia,20,spex,sp96,a000020.sp96.txt
2004 LB6,154715,spex,sp96,a154715.sp96.txt
1973 NA,5496,spex,sp96,a005496.sp96.txt
Sheragul,2036,spex,sp96,a002036.sp96.txt
2000 AZ93,264357,spex,sp96,au2000AZ93.sp96.txt
Trimberger,2990,spex,sp96,a002990.sp96.txt
Thetis,17,spex,sp96,a000017.sp96.txt
Thalia,23,spex,sp96,a000023.sp96.txt
Juno,3,spex,sp96,a000003.sp96.txt
1998 XB,96590,spex,sp96,a096590.sp96.txt
Betulia,1580,spex,sp14,a001580.sp14.txt
Lick,1951,spex,sp72,a001951.sp72.txt
Cuyo,1917,spex,sp72,a001917.sp72.txt
1994 LX,7889,spex,sp72,a007889.sp72.txt
2008 JT35,,spex,sp72,au2008JT35.sp72.txt
2005 TU45,231134,spex,sp72,au2005TU45.sp72.txt
1994 PC1,7482,spex,sp72,a007482.sp72.txt
2006 RZ,,spex,sp54,au2006RZ.sp54_README.txt
2006 RZ,,spex,sp54,au2006RZ.sp54.txt
2001 SG276,194126,spex,sp241,a194126.sp241.txt
1988 EG,6037,spex,sp123,a006037.sp123.txt
2001 SO73,140039,spex,sp123,a140039.sp123.txt
2006 AO4,361071,spex,sp123,au2006AO4.sp123.txt
2010 TN54,468738,spex,sp123,au2010TN54.sp123.txt
2013 PJ10,,spex,sp123,au2013PJ10.sp123.txt
Hiromi,4905,spex,sp123,a004905.sp123.txt
1998 ML14,52760,spex,sp123,a052760.sp123.txt
1998 QE2,285263,spex,sp123,a285263.sp123.txt
2013 PS13,,spex,sp123,au2013PS13.sp123.txt
2013 BO76,,spex,sp123,au2013BO76.sp123.txt
2005 WK4,277475,spex,sp123,a277475.sp123.txt
Pluto,134340,spex,sp123,aPluto.sp123.txt
Fanatica,1589,spex,sp123,a001589.sp123.txt
2006 FJ9,354952,spex,sp123,a354952.sp123.txt
2006 UC63,450648,spex,sp242,a450648.sp242.txt
1999 LK1,523586,spex,sp242,au1999lk1.sp242.txt
2004 VA,220839,spex,sp242,a220839.sp242.txt
2018 JA,,spex,sp242,au2018ja.sp242.txt
2018 EJ4,,spex,sp242,au2018ej4.sp242.txt
2015 DP155,,spex,sp242,au2015dp155.sp242.txt
Yuliya,15745,spex,sp242,a015745.sp242.txt
2005 UK1,242708,spex,sp242,a242708.sp243n2.txt
Roddy,3873,spex,sp32,a003873.sp32.txt
Taurinensis,512,spex,sp32,a000512.sp32.txt
2000 RL77,189552,spex,sp32,au2000RL77.sp32.txt
1999 LF6,162181,spex,sp32,au1999LF6.sp32.txt
Harmonia,40,spex,sp32,a000040.sp32.txt
1998 UO1,137032,spex,sp32,au1998UO1.sp32.txt
Artemis,105,spex,sp25,a000105.sp25.txt
2000 PM8,24445,spex,sp25,a024445.sp25.txt
2000 RG62,20786,spex,sp25,a020786.sp25.txt
Olegefremov,19127,spex,sp25,a019127.sp25.txt
Popovich,8444,spex,sp25,a008444.sp25.txt
2000 GF2,408792,spex,sp25,au2000GF2.sp25.txt
Wisdom,3402,spex,sp25,a003402.sp25.txt
1998 TU3,66146,spex,sp25,a066146.sp25.txt
Zomba,1468,spex,sp25,a001468.sp25.txt
Shoemaker,2074,spex,sp25,a002074.sp25.txt
Morpheus,4197,spex,sp25,a004197.sp25.txt
2000 YU14,63164,spex,sp25,a063164.sp25.txt
McCleese,5641,spex,sp25,a005641.sp25.txt
Irene,14,spex,sp25,a000014.sp25.txt
Ausonia,63,spex,sp25,a000063.sp25.txt
Eucharis,181,spex,sp25,a000181.sp25.txt
Cybele,65,spex,sp25,a000065.sp25.txt
2003 CR20,143487,spex,sp84,a143487.sp84.txt
Adorea,268,spex,sp84,a000268.sp84.txt
Melissabrucker,5626,spex,sp84,a005626.sp84.txt
2000 YL29,138883,spex,sp84,a138883.sp84.txt
1999 AP10,159402,spex,sp84,a159402.sp84.txt
1998 FW4,152664,spex,sp84,a152664.sp84.txt
Daphne,41,spex,sp84,a000041.sp84.txt
Erato,62,spex,sp84,a000062.sp84.txt
2000 CO101,363067,spex,sp84,au2000co101.sp84.txt
1997 WU22,16834,spex,sp84,a016834.sp84.txt
2009 KC3,451124,spex,sp84,au2009kc3.sp84.txt
Robinson,3819,spex,sp84,a003819.sp84.txt
2012 QG42,,spex,sp112,au2012QG42.sp112p2.txt
2007 PA8,214869,spex,sp112,a214869.sp112p2.txt
1990 TR,5646,spex,sp112,a005646.sp112p2.txt
1999 TG19,21809,spex,sp112,a021809.sp112p2.txt
2012 QE50,,spex,sp112,au2012QE50.sp112p2.txt
2003 HB6,326732,spex,sp112,a326732.sp112p2.txt
2012 QG42,,spex,sp112,au2012QG42.sp112p1.txt
2002 SV,329520,spex,sp112,a329520.sp112p2.txt
1989 ML,10302,spex,sp112,a010302.sp112p2.txt
2006 DZ169,155334,spex,sp112,a155334.sp112p2.txt
2007 PF28,,spex,sp62,au2007PF28.sp62_README.txt
2007 PF28,,spex,sp62,au2007PF28.sp62.txt
1993 MF,5836,spex,sp221,a005836.sp221.txt
Ruppina,1443,spex,sp221,a001443.sp221.txt
2002 KL6,154244,spex,sp221,a154244.sp221.txt
2008 CJ116,470510,spex,sp221,au2008CJ116.sp221.txt
2016 NA1,,spex,sp221,au2016NA1.sp221.txt
2002 NW16,452389,spex,sp221,a452389.sp221.txt
2011 BX18,471241,spex,sp221,au2011BX18.sp221.txt
2002 FV5,141525,spex,sp254,a141525.sp254.txt
2000 FL15,31881,spex,sp254,a031881.sp254.txt
Ganymed,1036,spex,sp254,a001036.sp254.txt
2001 FY92,107888,spex,sp254,a107888.sp254.txt
2019 FU,,spex,sp254,au2019fu.sp254.txt
2004 VD17,144898,spex,sp254,a144898.sp254.txt
Gault,6478,spex,sp254,a006478.sp254.txt
Vera,245,spex,sp75,a000245.sp75.txt
Cerberus,1865,spex,sp75,a001865.sp75.txt
Eurynome,79,spex,sp75,a000079.sp75.txt
2008 US4,,spex,sp75,au2008US4.sp75.txt
Metis,9,spex,sp75,a000009.sp75.txt
2008 SQ1,410650,spex,sp75,au2008SQ1.sp75.txt
2001 SK162,162998,spex,sp237,a162998.sp237.txt
1993 HO1,8037,spex,sp237,a008037.sp237.txt
1999 JM8,53319,spex,sp237,a053319.sp237.txt
2007 XJ16,496005,spex,sp237,a496005.sp237.txt
2006 CG,265962,spex,sp237,a265962.sp237.txt
1989 UP,496816,spex,sp237,a496816.sp237.txt
1990 UQ,5189,spex,sp237,a005189.sp237.txt
2014 UR116,,spex,sp237,au2014UR116.sp237.txt
1989 VB,496817,spex,sp237,a496817.sp237.txt
2017 RR15,,spex,sp237,au2017RR15.sp237.txt
Phaethon,3200,spex,sp237,a003200.sp237.txt
2003 YG118,253841,spex,sp97,a253841.sp97.txt
Baptistina,298,spex,sp97,a000298.sp97.txt
2000 DM8,36284,spex,sp97,a036284.sp97.txt
Scheila,596,spex,sp97,a000596.sp97.txt
Oloosson,5209,spex,sp97,a005209.sp97.txt
1999 UY1,22959,spex,sp97,a022959.sp97.txt
Atalante,36,spex,sp97,a000036.sp97.txt
Sanders,3029,spex,sp97,a003029.sp97.txt
Bohlinia,720,spex,sp97,a000720.sp97.txt
2002 GH1,163250,spex,sp97,a163250.sp97.txt
Nassovia,534,spex,sp97,a000534.sp97.txt
Ukraina,1709,spex,sp97,a001709.sp97.txt
1991 DB,14402,spex,sp78,a014402.sp78.txt
2009 DD45,,spex,sp78,au2009DD45.sp78.txt
2004 NL8,206910,spex,sp78,a206910.sp78.txt
Amun,3554,spex,sp78,a003554.sp78.txt
2001 WL15,337866,spex,sp215,a337866.sp215.txt
2004 PP97,154807,spex,sp215,a154807.sp215.txt
1994 TW1,9400,spex,sp215,a009400.sp215.txt
2014 EK24,459872,spex,sp215,au2014EK24.sp215.txt
2006 RR96,324387,spex,sp215,a324387.sp215.txt
2007 BZ72,495954,spex,sp215,au2007BZ72.sp215.txt
Gadsden,13551,spex,sp215,a013551.sp215.txt
2000 QK117,210669,spex,sp215,a210669.sp215.txt
2015 WH9,,spex,sp215,au2015WH9.sp215.txt
Toro,1685,spex,sp215,a001685.sp215.txt
1999 JV6,85990,spex,sp215,a085990.sp215.txt
1998 WT,22753,spex,sp19,a022753.sp19.txt
Phaethon,3200,spex,sp19,a003200.sp19.txt
1999 KV4,25330,spex,sp19,a025330.sp19.txt
1998 UO1,137032,spex,sp19,au1998UO1.sp19.txt
1992 HE,6455,spex,sp19,a006455.sp19.txt
2002 SY50,154276,spex,sp19,au2002SY50.sp19.txt
1989 VA,99907,spex,sp19,au1989VA.sp19.txt
1998 WM,137062,spex,sp19,au1998WM.sp19.txt
2002 RS28,112985,spex,sp19,au2002RS28.sp19.txt
2002 NX18,455322,spex,sp19,au2002NX18.sp19.txt
Senrikyu,5330,spex,sp290,a005330.sp290n1.txt
Ganymed,1036,spex,sp290,a001036.sp290n1.txt
Ivar,1627,spex,sp290,a001627.sp290n1.txt
1996 FO3,412983,spex,sp290,a412983.sp290n1.txt
Christa,1015,spex,sp290,a001015.sp290n2.txt
2002 LX,,spex,sp290,au2002LX.sp290n1.txt
2010 WQ7,,spex,sp290,au2010WQ7.sp290n1.txt
Winchester,747,spex,sp290,a000747.sp290n2.txt
2001 CB21,138971,spex,sp290,a138971.sp290n1.txt
2000 AX146,190451,spex,sp290,a190451.sp290n1.txt
2018 CW13,,spex,sp290,au2018CW13.sp290n1.txt
2001 MK3,68350,spex,sp290,a068350.sp290n1.txt
Dido,209,spex,sp290,a000209.sp290n2.txt
2001 RY11,249886,spex,sp290,a249886.sp290n1.txt
Mocia,733,spex,sp290,a000733.sp290n2.txt
2002 AL14,506459,spex,sp290,a506459.sp290n1.txt
2004 TY16,170891,spex,sp290,a170891.sp290n1.txt
1997 XR2,433953,spex,sp224,a433953.sp224.txt
2000 RO77,190541,spex,sp224,a190541.sp224.txt
1999 VG22,413002,spex,sp224,a413002.sp224.txt
2000 QN150,105406,spex,sp224,a105406.sp224.txt
2005 TF,,spex,sp224,au2005TF.sp224.txt
2007 LS,468583,spex,sp224,a468583.sp224.txt
2011 UU106,495102,spex,sp224,au2011UU106.sp224.txt
1990 SB,5587,spex,sp224,a005587.sp224.txt
2005 WS3,,spex,sp224,au2005WS3.sp224.txt
2005 PY16,363831,spex,sp224,a363831.sp224.txt
2003 WF166,177287,spex,sp224,a177287.sp224.txt
1991 VK,7341,spex,sp224,a007341.sp224.txt
1992 BF,152563,spex,sp224,a152563.sp224.txt
2006 VY13,475665,spex,sp106,au2006vy13.sp106.txt
1994 TW1,9400,spex,sp106,a009400.sp106.txt
McAuliffe,3352,spex,sp106,a003352.sp106.txt
2008 SX245,312473,spex,sp106,a312473.sp106.txt
2012 AA11,,spex,sp106,au2012aa11.sp106.txt
2002 NN4,163348,spex,sp267,a163348.sp267.txt
2011 XZ1,420302,spex,sp267,a420302.sp267.txt
2001 RE8,382503,spex,sp267,a382503.sp267.txt
1998 FH74,136874,spex,sp267,a136874.sp267.txt
2011 JT9,477885,spex,sp267,a477885.sp267.txt
2007 RM133,498066,spex,sp267,a498066.sp267.txt
2004 QT24,260141,spex,sp39,au2004QT24.sp39.txt
1993 VA,7350,spex,sp39,a007350.sp39.txt
2005 GU,,spex,sp39,au2005GU.sp39.txt
Bowell,2246,spex,sp39,a002246.sp39.txt
Polyxo,308,spex,sp39,a000308.sp39.txt
Farinella,3248,spex,sp39,a003248.sp39.txt
Schalen,1542,spex,sp39,a001542.sp39.txt
Lutetia,21,spex,sp61,a000021.sp61.txt
2003 MT9,455426,spex,sp61,au2003MT9.sp61.txt
Isara,364,spex,sp61,a000364.sp61.txt
4788 P-L,145656,spex,sp61,a145656.sp61.txt
Eric,4954,spex,sp61,a004954.sp61.txt
1994 LY,85275,spex,sp61,a085275.sp61.txt
2007 FV42,236716,spex,sp61,au2007FV42.sp61.txt
2004 FE31,186822,spex,sp278,a186822.sp278n1.txt
2014 WG365,,spex,sp278,au2014WG365.sp278n1.txt
2002 VX94,154330,spex,sp278,a154330.sp278n1.txt
2016 YM,,spex,sp278,au2016YM.sp278n1.txt
2003 YJ,,spex,sp278,au2003YJ.sp278n1.txt
2002 TN30,380359,spex,sp278,a380359.sp278n2.txt
2003 XH14,508907,spex,sp278,a508907.sp278n2.txt
2000 WO107,153201,spex,sp278,a153201.sp278n1.txt
Eukrate,247,spex,sp278,a000247.sp278n2.txt
2020 WK3,,spex,sp278,au2020WK3.sp278n1.txt
2020 XH1,,spex,sp278,au2020XH1.sp278n2.txt
Philomela,196,spex,sp278,a000196.sp278n2.txt
2013 WJ,552272,spex,sp278,au2013WJ.sp278n2.txt
1999 WV7,168552,spex,sp276,a168552.sp276n1.txt
2002 XZ4,,spex,sp276,au2002XZ4.sp276n2.txt
1999 JW6,66272,spex,sp276,a066272.sp276n1.txt
2000 GL3,306590,spex,sp276,a306590.sp276n2.txt
2020 ST1,,spex,sp276,au2020ST1.sp276n1.txt
2002 TS67,612484,spex,sp276,au2002TS67.sp276n1.txt
2009 WO6,465749,spex,sp276,a465749.sp276n1.txt
2000 GL3,306590,spex,sp276,a306590.sp276n1.txt
2020 TY1,,spex,sp276,au2020TY1.sp276n1.txt
2001 CP36,,spex,sp04,au2001CP36.sp04.txt
Barucci,3485,spex,sp94,a003485.sp94.txt
Anubis,1912,spex,sp94,a001912.sp94.txt
2004 QU24,248083,spex,sp94,a248083.sp94.txt
1998 TU3,66146,spex,sp94,a066146.sp94.txt
Fides,37,spex,sp94,a000037.sp94.txt
1998 MQ,100926,spex,sp94,a100926.sp94.txt
Danae,61,spex,sp94,a000061.sp94.txt
2003 UV11,503941,spex,sp94,au2003UV11.sp94.txt
Koronis,158,spex,sp94,a000158.sp94.txt
2007 RU17,,spex,sp94,au2007RU17.sp94.txt
2010 TD54,,spex,sp94,au2010TD54.sp94.txt
Phocaea,25,spex,sp94,a000025.sp94.txt
2005 XU77,394066,spex,sp94,au2005XU77.sp94.txt
2001 WN5,153814,spex,sp94,a153814.sp94.txt
2000 TU28,,spex,sp94,au2000TU28.sp94.txt
1989 UQ,65679,spex,sp94,a065679.sp94.txt
Industria,389,spex,sp94,a000389.sp94.txt
2008 FU6,274138,spex,sp98,au2008FU6.sp98.txt
2000 PN9,23187,spex,sp98,a023187.sp98.txt
Aglaja,47,spex,sp98,a000047.sp98.txt
2002 LY45,89958,spex,sp98,a089958.sp98.txt
Amun,3554,spex,sp98,a003554.sp98.txt
1999 HF1,137170,spex,sp98,a137170.sp98.txt
2011 BE38,,spex,sp98,au2011BE38.sp98.txt
Terpsichore,81,spex,sp98,a000081.sp98.txt
2003 FC5,267729,spex,sp98,a267729.sp98.txt
Summanus,11885,spex,sp98,a011885.sp98.txt
Phaethon,3200,spex,sp204,a003200.sp204n1.txt
1998 OH,12538,spex,sp204,a012538.sp204n1.txt
2014 WZ120,,spex,sp204,au2014WZ120.sp204n1.txt
2008 AY36,403049,spex,sp204,a403049.sp204n1.txt
2004 JN13,214088,spex,sp204,a214088.sp204n1.txt
2014 VQ,,spex,sp204,au2014VQ.sp204n1.txt
2001 KY66,99248,spex,sp204,a099248.sp204n1.txt
2014 WF201,,spex,sp204,au2014WF201.sp204n1.txt
2000 WX50,171730,spex,sp204,a171730.sp204n1.txt
Phaethon,3200,spex,sp204,a003200.sp204n2.txt
1998 WT7,415711,spex,sp204,au1998WT7.sp204n1.txt
2008 VF,418797,spex,sp204,au2008VF.sp204n1.txt
2000 YJ66,68063,spex,sp204,a068063.sp204n1.txt
2001 XR31,68548,spex,sp204,a068548.sp204n1.txt
1996 FG3,175706,spex,sp80,a175706.sp80.txt
2003 QO104,143651,spex,sp80,a143651.sp80.txt
2000 RG62,20786,spex,sp80,a020786.sp80.txt
1992 FE,5604,spex,sp80,a005604.sp80.txt
Ganymed,1036,spex,sp80,a001036.sp80.txt
1991 JW,207945,spex,sp80,a207945.sp80.txt
2006 GW2,361123,spex,sp122,a361123.sp122.txt
2008 CM,294739,spex,sp122,a294739.sp122.txt
Pluto,134340,spex,sp122,aPluto.sp122.txt
2002 OD20,163364,spex,sp122,a163364.sp122.txt
2006 NL,,spex,sp122,au2006NL.sp122.txt
1990 QP10,14390,spex,sp122,a014390.sp122.txt
1998 MT24,52762,spex,sp122,a052762.sp122.txt
1998 QE2,285263,spex,sp122,a285263.sp122.txt
2007 TX18,243147,spex,sp122,a243147.sp122.txt
1999 WC2,17188,spex,sp122,a017188.sp122.txt
2007 XY9,,spex,sp122,au2007XY9.sp122.txt
1993 OD,9068,spex,sp122,a009068.sp122.txt
Baboquivari,2059,spex,sp257,a002059.sp257.txt
2000 JO78,380160,spex,sp257,a380160.sp257.txt
2001 EC,,spex,sp285,au2001ec.sp285n1.txt
2003 QQ47,143649,spex,sp285,a143649.sp285n1.txt
2021 PR2,,spex,sp285,au2021pr2.sp285n1.txt
2008 CD6,,spex,sp285,au2008cd6.sp285n1.txt
Lomia,117,spex,sp285,a000117.sp285n1.txt
2000 YJ66,68063,spex,sp285,a068063.sp285n1.txt
2021 PY40,,spex,sp285,au2021py40.sp285n1.txt
2021 QB3,,spex,sp285,au2021qb3.sp285n1.txt
2000 PQ9,285571,spex,sp285,a285571.sp285n2.txt
2021 JQ24,,spex,sp285,au2021jq24.sp285n1.txt
2021 PO41,,spex,sp285,au2021po41.sp285n2.txt
1999 RX112,333901,spex,sp285,a333901.sp285n2.txt
2021 LN15,,spex,sp285,au2021ln15.sp285n2.txt
Corduba,365,spex,sp285,a000365.sp285n2.txt
2000 QG59,380163,spex,sp285,a380163.sp285n1.txt
2021 RE,,spex,sp285,au2021re.sp285n2.txt
2014 UF206,,spex,sp205,au2014UF206.sp205.txt
2014 QK434,,spex,sp205,au2014QK434.sp205.txt
2007 EC,,spex,sp205,au2007EC.sp205.txt
2011 WK15,,spex,sp205,au2011WK15.sp205.txt
2007 EJ,410088,spex,sp205,a410088.sp205.txt
2015 BC,,spex,sp205,au2015BC.sp205.txt
1998 WQ5,85804,spex,sp205,a085804.sp205.txt
2014 RL12,,spex,sp205,au2014RL12.sp205.txt
Isara,364,spex,sp64,a000364.sp64.txt
2002 RC118,338176,spex,sp64,au2002RC118.sp64.txt
1998 SD15,162117,spex,sp64,a162117.sp64.txt
Rovereto,4744,spex,sp64,a004744.sp64.txt
2002 SV,329520,spex,sp64,au2002SV.sp64.txt
Prymno,261,spex,sp64,a000261.sp64.txt
2007 SG11,,spex,sp64,au2007SG11.sp64.txt
Eric,4954,spex,sp64,a004954.sp64.txt
2007 RF5,481542,spex,sp64,au2007RF5.sp64.txt
Lydia,110,spex,sp64,a000110.sp64.txt
Komppa,1406,spex,sp64,a001406.sp64.txt
2001 RY47,376848,spex,sp64,au2001RY47.sp64.txt
2018 NB,,spex,sp244,au2018nb.sp244.txt
Agni,398188,spex,sp244,a398188.sp244.txt
2011 YS62,,spex,sp213,au2011YS62.sp213.txt
2000 WO67,159504,spex,sp213,a159504.sp213.txt
2003 SD220,163899,spex,sp213,a163899.sp213.txt
1998 WT24,33342,spex,sp213,a033342.sp213.txt
2011 WU95,442523,spex,sp120,au2011WU95.sp120n1.txt
1999 KX4,137199,spex,sp120,a137199.sp120n2.txt
2009 RB4,274855,spex,sp120,a274855.sp120n2.txt
2001 KC12,77578,spex,sp120,a077578.sp120n2.txt
Pluto,134340,spex,sp120,aPluto.sp120n2.txt
2010 VA1,359592,spex,sp120,a359592.sp120n2.txt
2009 SQ104,451157,spex,sp120,au2009SQ104.sp120n1.txt
1988 TA,360191,spex,sp120,a360191.sp120n1.txt
2000 QK89,38707,spex,sp120,a038707.sp120n2.txt
2006 FJ9,354952,spex,sp120,au2006FJ9.sp120n1.txt
2005 NZ6,242643,spex,sp120,a242643.sp120n1.txt
2013 HT15,551685,spex,sp120,au2013HT15.sp120n2.txt
1999 JV3,152756,spex,sp120,a152756.sp120n1.txt
2005 NZ6,242643,spex,sp120,au2005NZ6.sp120n1.txt
2001 VR86,111114,spex,sp120,a111114.sp120n2.txt
1998 QE2,285263,spex,sp120,a285263.sp120n1.txt
2001 DB90,48049,spex,sp120,a048049.sp120n2.txt
2009 BL2,484757,spex,sp120,au2009BL2.sp120n1.txt
1999 GJ2,66251,spex,sp45,a066251.sp45.txt
1991 TB1,6047,spex,sp45,a006047.sp45.txt
1983 TA,306376,spex,sp45,au1983TA.sp45.txt
1998 ST49,136993,spex,sp45,au1998ST49.sp45.txt
Themis,24,spex,sp45,a000024.sp45.txt
Orpheus,3361,spex,sp45,a003361.sp45.txt
Cruithne,3753,spex,sp45,a003753.sp45.txt
Doris,48,spex,sp45,a000048.sp45.txt
Tercidina,345,spex,sp45,a000345.sp45.txt
Naderayama,65784,spex,sp45,a065784.sp45.txt
2004 FN18,164206,spex,sp45,au2004FN18.sp45.txt
Opik,2099,spex,sp45,a002099.sp45.txt
James,2335,spex,sp45,a002335.sp45.txt
Klotho,97,spex,sp45,a000097.sp45.txt
2002 AL14,506459,spex,sp27,au2002AL14.sp27.txt
2003 YK118,90416,spex,sp27,au2003YK118.sp27.txt
Minos,6239,spex,sp27,a006239.sp27.txt
2000 XH44,88188,spex,sp27,au2000XH44.sp27.txt
Ganymed,1036,spex,sp27,a001036.sp27.txt
Florence,3122,spex,sp27,a003122.sp27.txt
Ahau,24761,spex,sp87,a024761.sp87.txt
Ruriko,4455,spex,sp87,a004455.sp87.txt
2009 UV18,414586,spex,sp87,au2009UV18.sp87.txt
2001 MZ7,54789,spex,sp87,a054789.sp87.txt
1999 XA143,103067,spex,sp87,a103067.sp87.txt
Amalthea,113,spex,sp87,a000113.sp87.txt
1990 BG,5131,spex,sp87,a005131.sp87.txt
2007 VR183,496001,spex,sp70,au2007VR183.sp70.txt
2008 DE,448003,spex,sp70,au2008DE.sp70.txt
2008 HS3,528159,spex,sp70,au2008HS3.sp70.txt
Sita,244,spex,sp70,a000244.sp70.txt
1999 JM8,53319,spex,sp70,a053319.sp70.txt
Daphne,41,spex,sp70,a000041.sp70.txt
2008 HW1,465402,spex,sp70,au2008HW1.sp70.txt
Psyche,16,spex,sp58,a000016.sp58.txt
2001 QQ142,139622,spex,sp58,a139622.sp58.txt
Xanthus,4544,spex,sp58,a004544.sp58.txt
1993 EA,5693,spex,sp58,a005693.sp58.txt
1998 VC,13791,spex,sp58,a013791.sp58.txt
Steins,2867,spex,sp58,a002867.sp58.txt
2000 YM29,153219,spex,sp58,au2000YM29.sp58.txt
1999 CO117,53233,spex,sp58,a053233.sp58.txt
Ishtar,7088,spex,sp222,a007088.sp222.txt
1998 QK56,10636,spex,sp222,a010636.sp222.txt
Ra-Shalom,2100,spex,sp222,a002100.sp222.txt
1999 ML,40329,spex,sp222,a040329.sp222.txt
2014 KD91,480004,spex,sp222,au2014KD91.sp222.txt
2016 LX48,,spex,sp222,au2016LX48.sp222.txt
2006 UM,489337,spex,sp56,au2006UM.sp56.txt
2006 UL217,526670,spex,sp56,au2006UL217.sp56.txt
